,id,budget,popularity,runtime,revenue,has_collection,log_revenue,release_year,director_success,producer_success,actor1_success,actor2_success,log_budget,Drama,Adventure,Fantasy,Western,Thriller,Animation,Action,Mystery,Foreign,Science Fiction,Documentary,Family,adjusted_budget
2592,2593,0,5.571253,86.0,157768,0,11.96888721689079,2015,0.0,0.0,145511863.7777778,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,480672.0999999994
2593,2594,25000000,3.372523,93.0,2438031,1,14.706701714449931,1993,21326195.53846154,0.0,0.0,33833201.0,17.034386422832473,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0
2594,2595,0,3.485214,112.0,66559,0,11.10585907549509,2013,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2595,2596,12000000,6.498789,102.0,75781642,1,18.143366644502066,2002,289047763.0,0.0,34964270.14285714,0.0,16.300417291085605,1,0,0,0,0,0,0,0,0,0,0,0,12000000.0
2596,2597,850000,1.094395,109.0,840000,0,13.641158361294979,1982,81600000.0,0.0,80640528.0,0.0,13.652992804936396,1,0,0,0,0,0,0,0,0,0,0,0,850000.0
2597,2598,13000000,8.736869,106.0,16757163,0,16.634336426289675,1998,0.0,2960993.0,11207130.0,10360891.833333334,16.380459992348886,1,0,0,0,0,0,0,0,0,0,0,0,13000000.0
2598,2599,0,1.196669,90.0,7241180,0,15.795294872605988,1982,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,480672.0999999994
2599,2600,90000000,12.978750999999999,132.0,250649836,0,19.339567451364378,1998,109925939.2,227632755.7857143,408049482.3333333,53129235.05555555,18.31532023940565,1,0,0,0,1,0,1,0,0,0,0,0,90000000.0
2600,2601,0,8.569586,98.0,23598,0,10.06895961723459,2014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2601,2602,0,7.137117,137.0,106269971,0,18.481493319869028,1995,39860044.333333336,12552758.5,104014869.33333333,241.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,480672.0999999994
2602,2603,0,3.581434,89.0,538000,0,13.195615697878253,2010,0.0,0.0,15591670.545454545,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2603,2604,70000000,15.57784,109.0,162000000,1,18.903106899369497,1997,1738611.0,0.0,89920931.2,14837662.4,18.064005814299346,0,0,0,0,0,0,1,0,0,1,0,0,70000000.0
2604,2605,20000000,2.3213939999999997,91.0,14166853,0,16.466415568668516,2011,40237232.5,0.0,0.0,0.0,16.811242881518265,0,0,0,0,0,0,0,0,0,0,0,1,20000000.0
2605,2606,0,2.7745889999999997,99.0,221295,0,12.30725645086449,1991,0.0,0.0,58330339.6,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
2606,2607,80000000,7.634017,103.0,176885658,1,18.991014087443567,1999,41020612.666666664,0.0,47919965.631578945,67551847.6,18.197537205138154,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0
2607,2608,5000000,2.06528,84.0,25900,0,10.16203685698089,2006,221482.5,0.0,8772994.5,0.0,15.424948670398354,1,0,0,0,0,0,1,0,0,0,0,0,5000000.0
2608,2609,13500000,5.387711,124.0,7060876,0,15.770079822717813,2000,14113334.75,0.0,41713764.0,499036048.75,16.41820031748273,1,0,0,0,0,0,0,0,0,0,0,0,13500000.0
2609,2610,475000,9.00314,110.0,3919254,0,15.181412142684254,2005,0.0,0.0,22220616.2,0.0,13.07107218827772,1,0,0,0,0,0,0,1,0,0,0,0,475000.0
2610,2611,5000,3.4478940000000002,139.0,11083449,0,16.220963562658415,2015,0.0,0.0,12927771.0,0.0,8.517393171418904,0,1,0,0,1,0,1,0,0,0,0,0,5000.0
2611,2612,0,16.759454,107.0,84431625,0,18.251452605017622,1989,0.0,0.0,76014455.5,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,480672.0999999994
2612,2613,30000000,14.443598999999999,113.0,130786397,0,18.689076000754262,2011,0.0,104594870.75,117425708.13636364,63432976.166666664,17.216707972959764,0,0,0,0,1,0,1,1,0,0,0,0,30000000.0
2613,2614,28000000,4.512767,119.0,8888143,0,16.00022881179052,1999,4117830.5,0.0,47319093.8,0.0,17.147715103853763,1,0,0,0,0,0,0,0,0,0,0,0,28000000.0
2614,2615,49000000,9.769047,87.0,72700000,0,18.101851956258905,2001,0.0,0.0,85034806.55555555,220792450.66666666,17.707330876483063,0,0,0,0,1,0,1,0,0,1,0,0,49000000.0
2615,2616,0,5.94179,79.0,11798616,0,16.28349287917721,1983,19973390.0,0.0,19973390.0,15985170.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2616,2617,14000000,6.573364,88.0,57915972,0,17.874503776690926,1987,0.0,0.0,40050172.5,0.0,16.454567959008102,0,0,0,0,0,0,0,0,0,0,0,0,14000000.0
2617,2618,30000000,13.194168,127.0,611899420,0,20.232078482199277,2004,118311876.0,165087645.0,43300323.25,0.0,17.216707972959764,1,0,0,0,0,0,0,0,0,0,0,0,30000000.0
2618,2619,13000000,12.989056,108.0,327803731,0,19.60792560920004,2010,17655036.25,0.0,166547968.63636363,70050440.5,16.380459992348886,1,0,0,0,1,0,0,0,0,0,0,0,13000000.0
2619,2620,8500000,10.222142999999999,92.0,19985196,0,16.810502407472022,2016,145914667.5,0.0,0.0,143003440.0,15.955576839107596,0,0,0,0,0,0,0,0,0,0,0,1,8500000.0
2620,2621,25000000,4.257516000000001,93.0,100000000,0,18.420680753952364,1997,0.0,0.0,0.0,0.0,17.034386422832473,1,1,1,0,0,0,0,0,0,0,0,0,25000000.0
2621,2622,15000000,5.984133,101.0,28733290,0,17.17356697364686,1984,0.0,0.0,0.0,0.0,16.52356082573315,0,1,0,0,0,0,1,0,0,1,0,0,15000000.0
2622,2623,0,5.330725,87.0,37641,0,10.53587572725051,2001,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,480672.0999999994
2623,2624,197471676,15.262706,137.0,90024292,0,18.315590114094313,2017,69081699.8,48236950.28571428,36376776.6,0.0,19.101105724426663,0,1,0,0,0,0,1,0,0,1,0,0,197471676.0
2624,2625,5000000,36.894806,104.0,252434250,0,19.346661380692577,2017,0.0,64386148.625,0.0,0.0,15.424948670398354,0,0,0,0,1,0,0,1,0,0,0,0,5000000.0
2625,2626,0,3.534068,97.0,52761,0,10.873546513618466,2015,8150810.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2626,2627,60000000,11.953553,105.0,55987321,0,17.84063583021155,2005,75828305.66666667,194004335.5,73300877.28571428,41037742.0,17.909855136853043,0,1,0,0,0,0,1,0,0,0,0,0,60000000.0
2627,2628,1000000,10.07817,82.0,62882090,0,17.956771959349123,2015,0.0,18842474.833333332,0.0,0.0,13.815511557963774,0,0,0,0,1,0,0,0,0,0,0,0,1000000.0
2628,2629,852510,9.990406,113.0,1185783,0,13.985914717163867,2007,343617.0,343617.0,0.0,0.0,13.655941391282369,1,0,0,0,0,0,0,0,0,0,0,0,852510.0
2629,2630,0,14.657754,89.0,32709423,1,17.303173790065728,1996,0.0,0.0,130822873.5,65312249.5,0.0,1,1,0,0,0,0,0,0,0,0,0,1,480672.0999999994
2630,2631,700000,7.948581,103.0,17986781,0,16.705147712772316,2015,24610460.0,0.0,0.0,0.0,13.45883704259595,1,0,0,0,0,0,0,0,0,0,0,0,700000.0
2631,2632,102000000,13.494245999999999,172.0,130482868,0,18.686752504079443,2012,14008106.2,0.0,214342307.85714287,84828266.71428572,18.440483381052466,1,0,0,0,0,0,0,0,0,1,0,0,102000000.0
2632,2633,80000000,8.534175999999999,106.0,33463969,0,17.325979895617994,2000,0.0,44161583.5,67706281.375,369299850.5,18.197537205138154,0,0,0,0,1,0,1,0,0,1,0,0,80000000.0
2633,2634,13000000,8.502529,94.0,37664855,1,17.444238016056605,2002,3793288.6666666665,0.0,29229200.285714287,0.0,16.380459992348886,0,0,0,0,1,0,0,0,0,0,0,0,13000000.0
2634,2635,0,0.703225,103.0,3554460,1,15.083713992284167,1984,0.0,0.0,152990339.33333334,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
2635,2636,10000000,1.9429450000000001,98.0,22424195,0,16.925651112423598,1990,0.0,0.0,54215416.0,0.0,16.118095750958314,0,0,0,0,1,0,0,0,0,0,0,0,10000000.0
2636,2637,26000000,13.795875,100.0,67918658,0,18.0338213559562,2010,25174316.0,0.0,91009052.33333333,56044657.30434783,17.073607134447293,0,0,0,0,0,0,0,0,0,0,0,0,26000000.0
2637,2638,0,0.9204690000000001,105.0,2303,0,7.742402021815782,1998,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2638,2639,50000000,10.901496,112.0,188441614,1,19.054298782126615,2014,0.0,0.0,72385995.28571428,78190950.3076923,17.72753358339242,0,0,0,0,0,0,1,0,0,0,0,0,50000000.0
2639,2640,70000000,7.5130669999999995,111.0,67112664,0,18.02188333226833,2011,160198583.33333334,2738030.0,123121781.66666667,81613722.63636364,18.064005814299346,1,0,0,0,0,0,0,0,0,0,0,0,70000000.0
2640,2641,0,7.355355,102.0,25434291,0,17.051608900192058,2014,13196245.0,89173666.0,39177917.0,86698144.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2641,2642,0,1.7841330000000002,97.0,6166819,0,15.634693865936184,1991,0.0,0.0,120697760.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,480672.0999999994
2642,2643,75000000,6.540621,100.0,98159963,0,18.402108991618697,2010,50981203.166666664,0.0,146158693.5,72039246.1111111,18.132998684833918,0,0,0,0,1,0,1,0,0,0,0,0,75000000.0
2643,2644,37000000,7.558125,96.0,100076342,1,18.421443882687914,2008,0.0,0.0,187112.0,110627831.33333333,17.426428497635523,0,1,1,0,0,0,0,0,0,0,0,1,37000000.0
2644,2645,105000000,14.412644,129.0,121214377,1,18.6130712549265,1997,201114650.0,163345304.4,0.0,19075720.0,18.46947091764561,0,1,0,0,1,0,1,0,0,1,0,0,105000000.0
2645,2646,0,0.504,0.0,76000000,0,18.1462439114085,2014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2646,2647,0,1.4892940000000001,99.0,7778177,0,15.866832678496397,2006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2647,2648,145000000,14.258429999999999,133.0,694713380,1,20.359009917029358,2011,426108071.6666667,120277116.0,147841845.80769232,52349970.0,18.7922443072814,0,1,0,0,1,0,1,0,0,0,0,0,145000000.0
2648,2649,65000000,12.366641,103.0,156974557,0,18.871594299225492,2012,158864636.5,172903193.8,101925959.64285715,200408617.16666666,17.989897843244528,0,0,0,0,0,0,1,0,0,0,0,0,65000000.0
2649,2650,1455000,6.229674,113.0,2620000,0,14.778685257416596,1968,21750000.0,0.0,126390222.5,528428.0,14.190517145872716,0,0,0,1,0,0,0,0,0,0,0,0,1455000.0
2650,2651,7000000,9.218164,97.0,8900000,1,16.001561947061912,2008,0.0,0.0,0.0,0.0,15.76142084987672,0,1,0,0,0,0,0,0,0,1,0,0,7000000.0
2651,2652,0,3.918878,124.0,6800000,0,15.732433317205148,1959,0.0,0.0,5800000.0,14400000.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
2652,2653,2000000,9.241748,125.0,11000000,0,16.213405921671733,1940,8500000.0,8500000.0,8500000.0,0.0,14.508658238524095,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0
2653,2654,6500000,6.476534,108.0,54215416,0,17.808475872457105,1987,0.0,0.0,0.0,0.0,15.687312888712007,1,0,0,0,0,0,0,0,0,0,0,0,6500000.0
2654,2655,0,6.411782,82.0,60726164,1,17.921885217518216,2000,0.0,268254.0,11615977.5,268254.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
2655,2656,0,3.4662040000000003,104.0,378667,0,12.844415110715685,1998,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2656,2657,42000000,10.027434,113.0,180274123,0,19.00998916151247,2012,62974150.0,12212123.0,83580745.46666667,153674591.52,17.553180200057167,1,0,0,0,1,0,0,0,0,0,0,0,42000000.0
2657,2658,13000000,3.9606220000000003,94.0,27500000,0,17.129696599000436,1999,11522188.0,64867202.125,0.0,0.0,16.380459992348886,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0
2658,2659,0,2.995682,102.0,25147055,0,17.040251390004165,1986,18343411.5,0.0,32150985.5,29442586.375,0.0,1,0,0,0,1,0,0,1,0,0,0,0,480672.0999999994
2659,2660,10000000,6.830599,108.0,25754284,0,17.064111578996773,1985,9566593.0,87987055.0,0.0,0.0,16.118095750958314,0,1,0,0,0,0,1,0,0,0,0,0,10000000.0
2660,2661,4000000,7.914795,132.0,30471420,1,17.23229978590991,1978,1500000.0,0.0,0.0,0.0,15.201805169084134,1,1,1,0,0,1,0,0,0,0,0,0,4000000.0
2661,2662,20000000,7.359522,97.0,100525432,0,18.42592131812456,2014,0.0,0.0,187262233.0,24952460.0625,16.811242881518265,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0
2662,2663,500000,0.071908,157.0,500000,0,13.122365377402328,1996,0.0,0.0,6666666.666666667,0.0,13.122365377402328,0,0,0,0,0,0,0,0,0,0,0,0,500000.0
2663,2664,38000000,17.02038,94.0,107597242,1,18.493905582687113,2015,87970234.0,91646565.5,138541704.7142857,0.0,17.453096744006448,0,0,0,0,0,0,1,0,0,0,0,1,38000000.0
2664,2665,40000000,10.479723,122.0,55707411,0,17.835623766062437,2000,0.0,0.0,82637149.28571428,231025916.5,17.50439003707821,1,0,0,0,0,0,0,0,0,0,0,0,40000000.0
2665,2666,0,7.427491000000001,93.0,71624879,0,18.086953057605104,1986,0.0,0.0,0.0,29174648.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2666,2667,32000000,11.204539,139.0,54674226,0,17.816902986338455,2011,10367339.666666666,68198005.33333333,175279640.42307693,30808060.157894738,17.281246492014,1,0,1,0,0,0,0,0,0,0,0,0,32000000.0
2667,2668,41300000,12.061521,98.0,106371651,1,18.48244967080199,2000,29939708.0,0.0,111715388.78571428,0.0,17.536373082144337,0,0,0,0,0,0,0,0,0,0,0,0,41300000.0
2668,2669,4900000,11.494907000000001,81.0,148868835,0,18.818576180920275,2016,0.0,255273813.0,29295595.25,39035451.571428575,15.404745967162468,0,0,0,0,1,0,0,0,0,0,0,0,4900000.0
2669,2670,55000000,13.280069000000001,81.0,346079773,1,19.66217986714061,1995,0.0,0.0,0.0,27974603.42857143,17.822843761378564,1,1,0,0,0,1,0,0,0,0,0,1,55000000.0
2670,2671,0,4.186599,89.0,22270,0,10.01104066270085,2010,0.0,0.0,70134713.625,86369815.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2671,2672,0,3.998475,113.0,14202899,0,16.46895672707244,1985,64243944.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2672,2673,30000000,7.694502000000001,135.0,30536013,0,17.23441733188234,2005,283003.0,12490853.75,136367039.07692307,0.0,17.216707972959764,1,0,0,0,0,0,0,0,0,0,0,0,30000000.0
2673,2674,0,5.001997,149.0,300653,0,12.613715380886113,1986,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2674,2675,12250000,6.561373,103.0,2295423,0,14.646428133868042,2014,1000000.0,1000000.0,25947742.846153848,341350715.9,16.32103657658766,1,0,0,0,0,0,0,0,0,0,0,0,12250000.0
2675,2676,5000000,11.298195,139.0,1862805,0,14.43759451104287,1992,37021965.6,120072577.0,0.0,10337387.0,15.424948670398354,1,0,0,0,1,0,0,0,0,0,0,0,5000000.0
2676,2677,0,3.478962,83.0,5300000,0,15.483217567201578,2007,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,480672.0999999994
2677,2678,0,11.063822,174.0,19516000,0,16.78674525115787,1960,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2678,2679,0,2.7832049999999997,117.0,1081957,0,13.89428292062962,1998,86901170.0,0.0,189903423.33333334,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2679,2680,25000000,13.121626000000001,140.0,23057115,0,16.9534849999362,2011,24247830.0,0.0,0.0,38574362.0,17.034386422832473,1,0,0,0,0,0,1,0,0,0,0,0,25000000.0
2680,2681,463455,0.44552600000000003,84.0,966878,0,13.781828637340341,2026,0.0,0.0,0.0,0.0,13.046466729600583,1,0,0,0,0,0,0,0,0,0,0,0,463455.0
2681,2682,5000000,3.595599,95.0,1702394,1,14.347546641095073,1994,0.0,0.0,11587796.0,16656125.0,15.424948670398354,1,0,0,0,1,0,1,0,0,0,0,0,5000000.0
2682,2683,3000000,3.044499,115.0,4000000,0,15.201805169084134,1961,8700000.0,13150000.0,0.0,0.0,14.914123179965662,0,0,0,0,0,0,0,0,0,0,0,1,3000000.0
2683,2684,11500000,8.365761000000001,103.0,57469467,1,17.866764373437423,1989,0.0,61692568.0,0.0,0.0,16.257857680289998,1,0,0,0,0,0,0,0,0,0,0,0,11500000.0
2684,2685,0,10.480229,122.0,4300000,0,15.274125813221904,1981,8620929.0,136706683.0,50750000.0,22512655.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,480672.0999999994
2685,2686,8000000,6.8234449999999995,100.0,17092453,1,16.65414763752762,1992,31343482.5,0.0,1703282.0,1570973.3333333333,15.894952224644102,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0
2686,2687,0,0.158207,88.0,123182,0,11.721426333547486,2006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2687,2688,2000000,8.066663,104.0,390659,0,12.875592895458963,1985,3759582.0,1879791.0,0.0,2950000.0,14.508658238524095,0,0,0,0,1,0,1,0,0,0,0,0,2000000.0
2688,2689,4500000,8.434884,150.0,2627209,1,14.781433004566741,2014,0.0,0.0,0.0,0.0,15.319588176962746,0,0,0,0,1,0,1,0,0,0,0,0,4500000.0
2689,2690,85000000,11.218378,113.0,71485043,0,18.084998810958957,1998,0.0,0.0,92841172.46153846,30025255.666666668,18.258161826219297,1,0,1,0,0,0,0,0,0,0,0,0,85000000.0
2690,2691,32000000,7.000421,107.0,69055695,0,18.050423925365973,2010,0.0,0.0,0.0,42662801.166666664,17.281246492014,1,0,0,0,1,0,1,0,0,0,0,0,32000000.0
2691,2692,22000000,9.418339999999999,95.0,13555988,0,16.422339000259946,2000,7716946.5,0.0,218626.0,0.0,16.906553056777135,0,0,0,0,0,0,0,0,0,0,0,1,22000000.0
2692,2693,25000000,10.175138,113.0,40903593,0,17.526728490013074,1993,43838568.0,0.0,150548977.0,17829922.0,17.034386422832473,1,0,0,0,1,0,0,0,0,0,0,0,25000000.0
2693,2694,500000,5.3291949999999995,122.0,33456317,0,17.3257512056269,2008,38984224.0,0.0,34377585.0,0.0,13.122365377402328,1,0,0,0,0,0,0,0,0,0,0,0,500000.0
2694,2695,0,6.769866,97.0,76657000,1,18.154851496358333,1979,0.0,40577001.0,40577001.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,480672.0999999994
2695,2696,10,5.192042,99.0,10000000,0,16.118095750958314,2013,0.0,1169603.0,754249.0,0.0,2.3978952727983707,0,0,0,0,1,0,0,0,0,0,0,0,10.0
2696,2697,5000000,8.679349,104.0,27400000,0,17.126053607854647,1985,0.0,0.0,0.0,0.0,15.424948670398354,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0
2697,2698,2000000,2.921405,104.0,11000000,0,16.213405921671733,1980,0.0,0.0,3.0,0.0,14.508658238524095,0,0,0,0,0,0,0,0,0,1,0,0,2000000.0
2698,2699,5000000,3.138159,123.0,2387127,0,14.685601527678822,2016,5169755.0,0.0,0.0,0.0,15.424948670398354,0,0,0,0,1,0,0,0,0,0,0,0,5000000.0
2699,2700,0,2.876656,84.0,192816,1,12.169496831545318,1989,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,480672.0999999994
2700,2701,35000000,8.437586999999999,105.0,27409889,0,17.126414455137024,2009,52501541.0,0.0,49488376.75,1510860.5,17.370858648025116,1,0,0,0,0,0,0,0,0,0,0,0,35000000.0
2701,2702,10000000,1.701134,112.0,6892098,0,15.745886241007346,1981,11000000.0,0.0,0.0,110366544.33333333,16.118095750958314,0,0,0,0,1,0,1,0,0,0,0,0,10000000.0
2702,2703,30000000,5.364459,108.0,34742066,0,17.363461816143673,2006,0.0,12633747.0,78299893.15384616,80049764.0,17.216707972959764,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0
2703,2704,10000000,6.396767,98.0,10571408,0,16.173663650760066,1999,0.0,0.0,0.0,59058653.5,16.118095750958314,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0
2704,2705,8000000,0.863547,93.0,16093651,0,16.593935466489356,1989,0.0,0.0,0.0,0.0,15.894952224644102,1,0,0,0,0,0,1,0,0,0,0,0,8000000.0
2705,2706,38000000,6.100498,93.0,5410749,0,15.503898273376775,2007,0.0,1641825.0,0.0,6761735.333333333,17.453096744006448,0,1,0,0,0,0,1,0,0,0,0,0,38000000.0
2706,2707,100000000,5.502098,116.0,97838349,0,18.398827184932795,2007,186750114.0,0.0,79522362.875,91900177.4,18.420680753952364,1,0,0,0,0,0,1,0,0,0,0,0,100000000.0
2707,2708,12000000,2.828884,86.0,17292381,0,16.665776615666065,2001,70851132.0,0.0,0.0,0.0,16.300417291085605,0,0,1,0,0,0,0,0,0,1,0,1,12000000.0
2708,2709,0,7.1601490000000005,124.0,6834525,0,15.737497676796155,1995,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2709,2710,60000000,9.488116999999999,92.0,165333180,1,18.923473274649698,2002,200708970.66666666,69512438.0,57962160.166666664,0.0,17.909855136853043,0,1,1,0,0,0,1,0,0,0,0,0,60000000.0
2710,2711,0,1.6971180000000001,77.0,3100000,0,14.946912992035967,2011,7000000.0,0.0,0.0,140161792.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,480672.0999999994
2711,2712,17000000,1.542355,147.0,51000000,0,17.747336210296442,2013,4900000.0,4900000.0,4900000.0,0.0,16.648723960844016,0,0,0,0,1,0,1,0,0,0,0,0,17000000.0
2712,2713,16000000,9.356587,100.0,18564088,0,16.736739573557095,1999,0.0,0.0,0.0,6263883.0,16.588099342704055,0,0,0,0,1,0,0,1,0,1,0,0,16000000.0
2713,2714,50000000,8.997507,127.0,57059003,1,17.859596448287082,1982,6731400.0,0.0,0.0,32617358.0,17.72753358339242,1,0,0,0,0,0,0,0,0,0,0,1,50000000.0
2714,2715,3000000,3.8912430000000002,94.0,216166,0,12.283806536089383,1981,0.0,0.0,0.0,0.0,14.914123179965662,0,0,0,0,0,0,0,1,0,0,0,0,3000000.0
2715,2716,43000000,8.889064,84.0,68696770,0,18.04521275463237,2002,0.0,161834276.0,134401967.25,12598124.5,17.57671069691365,0,0,0,0,0,0,0,0,0,0,0,0,43000000.0
2716,2717,0,1.1608319999999999,98.0,49601,0,10.81178643448073,1994,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,480672.0999999994
2717,2718,12000000,5.409557,111.0,110996879,0,18.52501265077346,1987,37057096.333333336,9171289.0,0.0,7148219.0,16.300417291085605,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0
2718,2719,0,10.199449000000001,104.0,1473809,0,14.20336144247318,2015,16724933.0,16724933.0,0.0,57318892.333333336,0.0,0,0,0,0,1,0,1,0,0,0,0,0,480672.0999999994
2719,2720,100000000,11.51021,125.0,94061311,0,18.359457382927378,2016,25299550.8,0.0,4910682.0,0.0,18.420680753952364,1,1,0,0,0,0,1,0,0,0,0,0,100000000.0
2720,2721,8045760,10.357224,95.0,35150960,1,17.37516251581877,1989,59612888.0,0.0,37780336.5,30398377.5,15.900655926849847,0,0,0,0,0,0,0,1,0,0,0,0,8045760.0
2721,2722,10500000,0.377787,99.0,123509,0,11.72407740343206,1994,0.0,0.0,149644302.5,0.0,16.166885910365842,1,0,0,0,0,0,0,0,0,0,0,0,10500000.0
2722,2723,500000,12.428269,90.0,603943,0,13.31123675738684,2004,0.0,0.0,0.0,0.0,13.122365377402328,1,0,0,0,0,0,0,0,0,0,0,0,500000.0
2723,2724,32000000,3.406836,75.0,3566637,0,15.087133973348548,1997,0.0,0.0,0.0,0.0,17.281246492014,0,0,0,0,0,1,0,0,0,0,0,1,32000000.0
2724,2725,15000000,13.634766,110.0,32721635,0,17.30354706844886,2009,0.0,26486019.25,0.0,0.0,16.52356082573315,1,0,0,0,1,0,0,0,0,0,0,0,15000000.0
2725,2726,0,5.682405999999999,96.0,102471,0,11.537344869510973,2002,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2726,2727,45000000,5.037224,134.0,38058335,0,17.454630698435103,2005,0.0,26010864.0,127457578.15384616,64010195.333333336,17.622173069956816,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0
2727,2728,500000,15.014569,95.0,171760,0,12.053859254613032,2011,904656.0,1799312.0,0.0,0.0,13.122365377402328,0,0,0,0,1,0,0,0,0,0,0,0,500000.0
2728,2729,0,1.269717,117.0,646714,0,13.379660981846378,1982,680224.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
2729,2730,125000000,13.392824,97.0,498814908,0,20.02774566105883,2017,267201759.75,0.0,80687419.13333334,0.0,18.643824303266577,0,0,0,0,0,1,0,0,0,0,0,1,125000000.0
2730,2731,7000000,7.436758,121.0,116700000,0,18.575117105825765,1993,0.0,0.0,51657535.0,7478610.8,15.76142084987672,1,0,0,0,0,0,0,0,0,0,0,0,7000000.0
2731,2732,19000000,12.446738,88.0,278019771,1,19.443202791428,2000,101595121.0,101595121.0,0.0,0.0,16.759949589762293,0,0,0,0,0,0,0,0,0,0,0,0,19000000.0
2732,2733,5000000,0.399156,90.0,485772,0,13.093496715578334,1991,1108462.0,0.0,0.0,0.0,15.424948670398354,0,0,0,0,0,0,0,0,0,1,0,0,5000000.0
2733,2734,40000000,4.182641,124.0,48093211,0,17.688651602456126,1996,38214399.5,0.0,71010631.1,172365455.0,17.50439003707821,1,0,1,0,0,0,0,0,0,1,0,1,40000000.0
2734,2735,40000000,10.24382,104.0,97552050,0,18.395896649927696,2011,121463226.0,30332385.0,67348791.2,16920393.0,17.50439003707821,0,1,0,0,0,0,0,0,0,1,0,0,40000000.0
2735,2736,18000000,3.6020309999999998,77.0,11657385,0,16.271450528504637,1991,3983912.0,0.0,0.0,0.0,16.705882371415992,0,0,1,0,0,1,0,0,0,0,0,1,18000000.0
2736,2737,0,8.075503999999999,83.0,16775,0,9.727704572581755,2015,0.0,16974487.0,84486950.94444445,33372606.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,480672.0999999994
2737,2738,245000000,24.926576999999998,148.0,880674609,1,20.59619877401982,2015,351529701.4,444024217.5,194961383.2857143,151674151.66666666,19.316768772590635,0,1,0,0,0,0,1,0,0,0,0,0,245000000.0
2738,2739,120000000,10.901602,95.0,186053725,1,19.041546039430866,2001,100138851.0,143314269.66666666,105875735.0,0.0,18.603002309079653,0,1,0,0,0,1,0,0,0,1,0,1,120000000.0
